repo_name,repo_owner,git_url,api_base_url,source_type,access_token,lang,commits,defective,done
shadowsocks-csharp,shadowsocks,https://github.com/shadowsocks/shadowsocks-csharp.git,http://api.github.com,github_repo,,C#,1326,298,0
twitter,sferik,https://github.com/sferik/twitter.git,http://api.github.com,github_repo,,Ruby,2618,302,0
compass,Compass,https://github.com/Compass/compass.git,http://api.github.com,github_repo,,CSS,3536,308,0
SignalR,SignalR,https://github.com/SignalR/SignalR.git,http://api.github.com,github_repo,,C#,4683,319,0
puphpet,puphpet,https://github.com/puphpet/puphpet.git,http://api.github.com,github_repo,,HTML,2637,338,0
jq,stedolan,https://github.com/stedolan/jq.git,http://api.github.com,github_repo,,C,1310,340,0
seaborn,mwaskom,https://github.com/mwaskom/seaborn.git,http://api.github.com,github_repo,,Python,2450,341,0
pyspider,binux,https://github.com/binux/pyspider.git,http://api.github.com,github_repo,,Python,1174,354,0
jsoup,jhy,https://github.com/jhy/jsoup.git,http://api.github.com,github_repo,,Java,1261,355,0
dompdf,dompdf,https://github.com/dompdf/dompdf.git,http://api.github.com,github_repo,,PHP,1068,359,0
AndroidAsync,koush,https://github.com/koush/AndroidAsync.git,http://api.github.com,github_repo,,Java,1081,361,0
django-tastypie,toastdriven,https://github.com/toastdriven/django-tastypie.git,http://api.github.com,github_repo,,Python,1277,374,0
formtastic,justinfrench,https://github.com/justinfrench/formtastic.git,http://api.github.com,github_repo,,Ruby,2491,408,0
grape,intridea,https://github.com/intridea/grape.git,http://api.github.com,github_repo,,Ruby,2242,411,0
Imagine,avalanche123,https://github.com/avalanche123/Imagine.git,http://api.github.com,github_repo,,PHP,1662,415,0
XX-Net,XX-net,https://github.com/XX-net/XX-Net.git,http://api.github.com,github_repo,,Python,2069,425,0
eve,nicolaiarocci,https://github.com/nicolaiarocci/eve.git,http://api.github.com,github_repo,,Python,2810,428,0
metrics,dropwizard,https://github.com/dropwizard/metrics.git,http://api.github.com,github_repo,,Java,2580,429,0
huginn,cantino,https://github.com/cantino/huginn.git,http://api.github.com,github_repo,,Ruby,3221,439,0
sunspot,sunspot,https://github.com/sunspot/sunspot.git,http://api.github.com,github_repo,,JavaScript,1987,443,0
backup,meskyanichi,https://github.com/meskyanichi/backup.git,http://api.github.com,github_repo,,Ruby,1278,444,0
volt,voltrb,https://github.com/voltrb/volt.git,http://api.github.com,github_repo,,Ruby,2017,445,0
memcached,memcached,https://github.com/memcached/memcached.git,http://api.github.com,github_repo,,C,1581,464,0
ThinkUp,ThinkUpLLC,https://github.com/ThinkUpLLC/ThinkUp.git,http://api.github.com,github_repo,,PHP,2866,466,0
brakeman,presidentbeef,https://github.com/presidentbeef/brakeman.git,http://api.github.com,github_repo,,Ruby,3466,469,0
watchman,facebook,https://github.com/facebook/watchman.git,http://api.github.com,github_repo,,C++,3591,480,0
jinja2,mitsuhiko,https://github.com/mitsuhiko/jinja2.git,http://api.github.com,github_repo,,Python,2065,489,0
vcr,vcr,https://github.com/vcr/vcr.git,http://api.github.com,github_repo,,Ruby,2025,494,0
Faker,joke2k,https://github.com/joke2k/Faker.git,http://api.github.com,github_repo,,Python,2238,519,0
Faker,fzaninotto,https://github.com/fzaninotto/Faker.git,http://api.github.com,github_repo,,PHP,2238,519,0
WP-API,WP-API,https://github.com/WP-API/WP-API.git,http://api.github.com,github_repo,,PHP,4260,525,0
thumbor,thumbor,https://github.com/thumbor/thumbor.git,http://api.github.com,github_repo,,Python,2130,530,0
PHP-CS-Fixer,fabpot,https://github.com/fabpot/PHP-CS-Fixer.git,http://api.github.com,github_repo,,PHP,2034,541,0
PHP-CS-Fixer,FriendsOfPHP,https://github.com/FriendsOfPHP/PHP-CS-Fixer.git,http://api.github.com,github_repo,,PHP,2034,541,0
junit,junit-team,https://github.com/junit-team/junit.git,http://api.github.com,github_repo,,Java,2427,544,0
devise,plataformatec,https://github.com/plataformatec/devise.git,http://api.github.com,github_repo,,Ruby,3636,552,0
androidannotations,excilys,https://github.com/excilys/androidannotations.git,http://api.github.com,github_repo,,Java,2908,583,0
predis,nrk,https://github.com/nrk/predis.git,http://api.github.com,github_repo,,PHP,1900,589,0
nanomsg,nanomsg,https://github.com/nanomsg/nanomsg.git,http://api.github.com,github_repo,,C,1642,600,0
neovim,neovim,https://github.com/neovim/neovim.git,http://api.github.com,github_repo,,Vim script,15112,612,0
ccv,liuliu,https://github.com/liuliu/ccv.git,http://api.github.com,github_repo,,C,2117,638,0
capybara,jnicklas,https://github.com/jnicklas/capybara.git,http://api.github.com,github_repo,,Ruby,3842,642,0
lwan,lpereira,https://github.com/lpereira/lwan.git,http://api.github.com,github_repo,,C,2636,654,0
powerline,Lokaltog,https://github.com/Lokaltog/powerline.git,http://api.github.com,github_repo,,Python,2819,658,0
powerline,powerline,https://github.com/powerline/powerline.git,http://api.github.com,github_repo,,Python,2819,658,0
portia,scrapinghub,https://github.com/scrapinghub/portia.git,http://api.github.com,github_repo,,Python,2690,668,0
gunicorn,benoitc,https://github.com/benoitc/gunicorn.git,http://api.github.com,github_repo,,Python,2783,693,0
middleman,middleman,https://github.com/middleman/middleman.git,http://api.github.com,github_repo,,Ruby,3361,707,0
ajenti,Ajenti,https://github.com/Ajenti/ajenti.git,http://api.github.com,github_repo,,Python,2603,714,0
requests,kennethreitz,https://github.com/kennethreitz/requests.git,http://api.github.com,github_repo,,Python,5923,717,0
ServiceStack,ServiceStack,https://github.com/ServiceStack/ServiceStack.git,http://api.github.com,github_repo,,C#,11023,749,0
mezzanine,stephenmcd,https://github.com/stephenmcd/mezzanine.git,http://api.github.com,github_repo,,Python,5203,754,0
tesseract,tesseract-ocr,https://github.com/tesseract-ocr/tesseract.git,http://api.github.com,github_repo,,C++,4457,803,0
jekyll,jekyll,https://github.com/jekyll/jekyll.git,http://api.github.com,github_repo,,Ruby,10714,822,0
SFML,LaurentGomila,https://github.com/LaurentGomila/SFML.git,http://api.github.com,github_repo,,C++,2219,825,0
peewee,coleifer,https://github.com/coleifer/peewee.git,http://api.github.com,github_repo,,Python,4191,833,0
zxing,zxing,https://github.com/zxing/zxing.git,http://api.github.com,github_repo,,Java,3521,847,0
glide,bumptech,https://github.com/bumptech/glide.git,http://api.github.com,github_repo,,Java,2445,873,0
Validation,Respect,https://github.com/Respect/Validation.git,http://api.github.com,github_repo,,PHP,1853,882,0
wp-cli,wp-cli,https://github.com/wp-cli/wp-cli.git,http://api.github.com,github_repo,,PHP,9404,884,0
Catch,philsquared,https://github.com/philsquared/Catch.git,http://api.github.com,github_repo,,C++,3110,888,0
taiga-back,taigaio,https://github.com/taigaio/taiga-back.git,http://api.github.com,github_repo,,Python,3793,907,0
fluentd,fluent,https://github.com/fluent/fluentd.git,http://api.github.com,github_repo,,Ruby,5146,917,0
okhttp,square,https://github.com/square/okhttp.git,http://api.github.com,github_repo,,Java,4391,967,0
sysdig,draios,https://github.com/draios/sysdig.git,http://api.github.com,github_repo,,C++,4297,979,0
zipline,quantopian,https://github.com/quantopian/zipline.git,http://api.github.com,github_repo,,Python,5998,1014,0
prawn,prawnpdf,https://github.com/prawnpdf/prawn.git,http://api.github.com,github_repo,,Ruby,2989,1016,0
sandstorm,sandstorm-io,https://github.com/sandstorm-io/sandstorm.git,http://api.github.com,github_repo,,JavaScript,6992,1018,0
core,flarum,https://github.com/flarum/core.git,http://api.github.com,github_repo,,PHP,3289,1022,0
core,owncloud,https://github.com/owncloud/core.git,http://api.github.com,github_repo,,PHP,3289,1022,0
Twig,twigphp,https://github.com/twigphp/Twig.git,http://api.github.com,github_repo,,PHP,5134,1083,0
django-rest-framework,tomchristie,https://github.com/tomchristie/django-rest-framework.git,http://api.github.com,github_repo,,Python,8181,1090,0
fat_free_crm,fatfreecrm,https://github.com/fatfreecrm/fat_free_crm.git,http://api.github.com,github_repo,,Ruby,5350,1132,0
mopidy,mopidy,https://github.com/mopidy/mopidy.git,http://api.github.com,github_repo,,Python,8156,1202,0
pry,pry,https://github.com/pry/pry.git,http://api.github.com,github_repo,,Ruby,4227,1209,0
inbox,inboxapp,https://github.com/inboxapp/inbox.git,http://api.github.com,github_repo,,Python,4395,1228,0
tiled,bjorn,https://github.com/bjorn/tiled.git,http://api.github.com,github_repo,,C++,4481,1256,0
libsass,sass,https://github.com/sass/libsass.git,http://api.github.com,github_repo,,C++,4129,1259,0
grav,getgrav,https://github.com/getgrav/grav.git,http://api.github.com,github_repo,,PHP,5280,1292,0
yii,yiisoft,https://github.com/yiisoft/yii.git,http://api.github.com,github_repo,,PHP,6609,1323,0
pyston,dropbox,https://github.com/dropbox/pyston.git,http://api.github.com,github_repo,,Python,5000,1325,0
guava,google,https://github.com/google/guava.git,http://api.github.com,github_repo,,Java,5172,1348,0
vert.x,eclipse,https://github.com/eclipse/vert.x.git,http://api.github.com,github_repo,,Java,4225,1404,0
refinerycms,refinery,https://github.com/refinery/refinerycms.git,http://api.github.com,github_repo,,Ruby,10158,1453,0
Cachet,cachethq,https://github.com/cachethq/Cachet.git,http://api.github.com,github_repo,,PHP,6959,1474,0
active_merchant,Shopify,https://github.com/Shopify/active_merchant.git,http://api.github.com,github_repo,,Ruby,4719,1512,0
macvim,b4winckler,https://github.com/b4winckler/macvim.git,http://api.github.com,github_repo,,C,7374,1516,0
titan,thinkaurelius,https://github.com/thinkaurelius/titan.git,http://api.github.com,github_repo,,Java,4434,1563,0
redis,antirez,https://github.com/antirez/redis.git,http://api.github.com,github_repo,,C,8728,1609,0
beets,sampsyo,https://github.com/sampsyo/beets.git,http://api.github.com,github_repo,,Python,9241,1830,0
druid,alibaba,https://github.com/alibaba/druid.git,http://api.github.com,github_repo,,Java,6057,1852,0
storm,apache,https://github.com/apache/storm.git,http://api.github.com,github_repo,,Java,10192,1873,0
realm-java,Realm,https://github.com/Realm/realm-java.git,http://api.github.com,github_repo,,Java,8261,1912,0
CodeIgniter,bcit-ci,https://github.com/bcit-ci/CodeIgniter.git,http://api.github.com,github_repo,,PHP,10051,1931,0
passenger,phusion,https://github.com/phusion/passenger.git,http://api.github.com,github_repo,,C++,8383,2221,0
gevent,surfly,https://github.com/surfly/gevent.git,http://api.github.com,github_repo,,Python,5227,2271,0
gevent,gevent,https://github.com/gevent/gevent.git,http://api.github.com,github_repo,,Python,5227,2271,0
phpunit,sebastianbergmann,https://github.com/sebastianbergmann/phpunit.git,http://api.github.com,github_repo,,PHP,12868,2490,0
logstash,elasticsearch,https://github.com/elasticsearch/logstash.git,http://api.github.com,github_repo,,Ruby,9358,2790,0
rubocop,bbatsov,https://github.com/bbatsov/rubocop.git,http://api.github.com,github_repo,,Ruby,8698,3247,0
netty,netty,https://github.com/netty/netty.git,http://api.github.com,github_repo,,Java,9674,3297,0
curl,bagder,https://github.com/bagder/curl.git,http://api.github.com,github_repo,,C,25121,3450,0
homebrew-cask,caskroom,https://github.com/caskroom/homebrew-cask.git,http://api.github.com,github_repo,,Ruby,98362,3513,0
libgdx,libgdx,https://github.com/libgdx/libgdx.git,http://api.github.com,github_repo,,Java,13924,3678,0
NewsBlur,samuelclay,https://github.com/samuelclay/NewsBlur.git,http://api.github.com,github_repo,,Python,12785,3812,0
phabricator,phacility,https://github.com/phacility/phabricator.git,http://api.github.com,github_repo,,PHP,16476,3926,0
swoole,matyhtf,https://github.com/matyhtf/swoole.git,http://api.github.com,github_repo,,C++,11324,3967,0
diaspora,diaspora,https://github.com/diaspora/diaspora.git,http://api.github.com,github_repo,,Ruby,19920,4001,0
cassandra,apache,https://github.com/apache/cassandra.git,http://api.github.com,github_repo,,Java,24868,4155,0
presto,facebook,https://github.com/facebook/presto.git,http://api.github.com,github_repo,,Java,16688,4310,0
git,git,https://github.com/git/git.git,http://api.github.com,github_repo,,C,58003,4768,0
ruby,ruby,https://github.com/ruby/ruby.git,http://api.github.com,github_repo,,Ruby,59827,5046,0
ipython,ipython,https://github.com/ipython/ipython.git,http://api.github.com,github_repo,,Python,24188,5134,0
numpy,numpy,https://github.com/numpy/numpy.git,http://api.github.com,github_repo,,C,22031,5675,0
pandas,pydata,https://github.com/pydata/pandas.git,http://api.github.com,github_repo,,Python,21449,6302,0
zf2,zendframework,https://github.com/zendframework/zf2.git,http://api.github.com,github_repo,,,27058,6374,0
piwik,piwik,https://github.com/piwik/piwik.git,http://api.github.com,github_repo,,,26228,8061,0
sympy,sympy,https://github.com/sympy/sympy.git,http://api.github.com,github_repo,,,40727,10653,0
symfony,symfony,https://github.com/symfony/symfony.git,http://api.github.com,github_repo,,,46973,10726,0
home-assistant,balloob,https://github.com/balloob/home-assistant.git,http://api.github.com,github_repo,,,23569,10750,0
gradle,gradle,https://github.com/gradle/gradle.git,http://api.github.com,github_repo,,,72469,11130,0
metasploit-framework,rapid7,https://github.com/rapid7/metasploit-framework.git,http://api.github.com,github_repo,,,54525,12063,0
elasticsearch,elastic,https://github.com/elastic/elasticsearch.git,http://api.github.com,github_repo,,,49815,15949,0
elasticsearch,elasticsearch,https://github.com/elasticsearch/elasticsearch.git,http://api.github.com,github_repo,,,49815,15949,0
odoo,odoo,https://github.com/odoo/odoo.git,http://api.github.com,github_repo,,,132100,31209,0
tig,jonas,https://github.com/jonas/tig.git,http://api.github.com,github_repo,,,12,,0
mjolnir,mjolnir-io,https://github.com/mjolnir-io/mjolnir.git,http://api.github.com,github_repo,,,,,0
go-lang-idea-plugin,go-lang-plugin-org,https://github.com/go-lang-plugin-org/go-lang-idea-plugin.git,http://api.github.com,github_repo,,,,,0
Mailpile,pagekite,https://github.com/pagekite/Mailpile.git,http://api.github.com,github_repo,,,,,0
veewee,jedi4ever,https://github.com/jedi4ever/veewee.git,http://api.github.com,github_repo,,,,,0
iosched,google,https://github.com/google/iosched.git,http://api.github.com,github_repo,,,,,0
Mailpile,mailpile,https://github.com/mailpile/Mailpile.git,http://api.github.com,github_repo,,,,,0
youtube-dl,rg3,https://github.com/rg3/youtube-dl.git,http://api.github.com,github_repo,,,,,0
OpenEmu,OpenEmu,https://github.com/OpenEmu/OpenEmu.git,http://api.github.com,github_repo,,,,,0
RxJava,ReactiveX,https://github.com/ReactiveX/RxJava.git,http://api.github.com,github_repo,,,,,0
android,github,https://github.com/github/android.git,http://api.github.com,github_repo,,,,,0
wagtail,torchbox,https://github.com/torchbox/wagtail.git,http://api.github.com,github_repo,,,,,0
caffe,BVLC,https://github.com/BVLC/caffe.git,http://api.github.com,github_repo,,,,,0
nokogiri,sparklemotion,https://github.com/sparklemotion/nokogiri.git,http://api.github.com,github_repo,,,,,0
mitmproxy,mitmproxy,https://github.com/mitmproxy/mitmproxy.git,http://api.github.com,github_repo,,,,,0
clojure,clojure,https://github.com/clojure/clojure.git,http://api.github.com,github_repo,,,,,0
PHPExcel,PHPOffice,https://github.com/PHPOffice/PHPExcel.git,http://api.github.com,github_repo,,,,,0
vagrant,mitchellh,https://github.com/mitchellh/vagrant.git,http://api.github.com,github_repo,,,,,0
pip,pypa,https://github.com/pypa/pip.git,http://api.github.com,github_repo,,,,,0
TextSecure,WhisperSystems,https://github.com/WhisperSystems/TextSecure.git,http://api.github.com,github_repo,,,,,0
RxJava,Netflix,https://github.com/Netflix/RxJava.git,http://api.github.com,github_repo,,,,,0
AutoMapper,AutoMapper,https://github.com/AutoMapper/AutoMapper.git,http://api.github.com,github_repo,,,,,0
opal,opal,https://github.com/opal/opal.git,http://api.github.com,github_repo,,,,,0
boto,boto,https://github.com/boto/boto.git,http://api.github.com,github_repo,,,,,0
wrk,wg,https://github.com/wg/wrk.git,http://api.github.com,github_repo,,,,,0
gitlabhq,gitlabhq,https://github.com/gitlabhq/gitlabhq.git,http://api.github.com,github_repo,,,,,0
kivy,kivy,https://github.com/kivy/kivy.git,http://api.github.com,github_repo,,,,,0
woocommerce,woothemes,https://github.com/woothemes/woocommerce.git,http://api.github.com,github_repo,,,,,0
Sick-Beard,midgetspy,https://github.com/midgetspy/Sick-Beard.git,http://api.github.com,github_repo,,,,,0
sentry,getsentry,https://github.com/getsentry/sentry.git,http://api.github.com,github_repo,,,,,0
cw-omnibus,commonsguy,https://github.com/commonsguy/cw-omnibus.git,http://api.github.com,github_repo,,,,,0
fastjson,alibaba,https://github.com/alibaba/fastjson.git,http://api.github.com,github_repo,,,,,0
gumbo-parser,google,https://github.com/google/gumbo-parser.git,http://api.github.com,github_repo,,,,,0
OpenRefine,OpenRefine,https://github.com/OpenRefine/OpenRefine.git,http://api.github.com,github_repo,,,,,0
ssdb,ideawu,https://github.com/ideawu/ssdb.git,http://api.github.com,github_repo,,,,,0
guice,google,https://github.com/google/guice.git,http://api.github.com,github_repo,,,,,0
liteide,visualfc,https://github.com/visualfc/liteide.git,http://api.github.com,github_repo,,,,,0
dubbo,alibaba,https://github.com/alibaba/dubbo.git,http://api.github.com,github_repo,,,,,0
Craft,fogleman,https://github.com/fogleman/Craft.git,http://api.github.com,github_repo,,,,,0
php-src,php,https://github.com/php/php-src.git,http://api.github.com,github_repo,,,,,0
magento2,magento,https://github.com/magento/magento2.git,http://api.github.com,github_repo,,,,,0
hhvm,facebook,https://github.com/facebook/hhvm.git,http://api.github.com,github_repo,,,,,0
robomongo,paralect,https://github.com/paralect/robomongo.git,http://api.github.com,github_repo,,,,,0
opencv,Itseez,https://github.com/Itseez/opencv.git,http://api.github.com,github_repo,,,,,0
webscalesql-5.6,webscalesql,https://github.com/webscalesql/webscalesql-5.6.git,http://api.github.com,github_repo,,,,,0
TrinityCore,TrinityCore,https://github.com/TrinityCore/TrinityCore.git,http://api.github.com,github_repo,,,,,0
platform_frameworks_base,android,https://github.com/android/platform_frameworks_base.git,http://api.github.com,github_repo,,,,,0
jq,stedolan,https://github.com/stedolan/jq.git,http://api.github.com,github_repo,,C,1310,340,0
seaborn,mwaskom,https://github.com/mwaskom/seaborn.git,http://api.github.com,github_repo,,Python,2450,341,0
pyspider,binux,https://github.com/binux/pyspider.git,http://api.github.com,github_repo,,Python,1174,354,0
jsoup,jhy,https://github.com/jhy/jsoup.git,http://api.github.com,github_repo,,Java,1261,355,0
AndroidAsync,koush,https://github.com/koush/AndroidAsync.git,http://api.github.com,github_repo,,Java,1081,361,0
django-tastypie,toastdriven,https://github.com/toastdriven/django-tastypie.git,http://api.github.com,github_repo,,Python,1277,374,0
XX-Net,XX-net,https://github.com/XX-net/XX-Net.git,http://api.github.com,github_repo,,Python,2069,425,0
eve,nicolaiarocci,https://github.com/nicolaiarocci/eve.git,http://api.github.com,github_repo,,Python,2810,428,0
metrics,dropwizard,https://github.com/dropwizard/metrics.git,http://api.github.com,github_repo,,Java,2580,429,0
memcached,memcached,https://github.com/memcached/memcached.git,http://api.github.com,github_repo,,C,1581,464,0
watchman,facebook,https://github.com/facebook/watchman.git,http://api.github.com,github_repo,,C++,3591,480,0
jinja2,mitsuhiko,https://github.com/mitsuhiko/jinja2.git,http://api.github.com,github_repo,,Python,2065,489,0
Faker,joke2k,https://github.com/joke2k/Faker.git,http://api.github.com,github_repo,,Python,2238,519,0
thumbor,thumbor,https://github.com/thumbor/thumbor.git,http://api.github.com,github_repo,,Python,2130,530,0
junit,junit-team,https://github.com/junit-team/junit.git,http://api.github.com,github_repo,,Java,2427,544,0
androidannotations,excilys,https://github.com/excilys/androidannotations.git,http://api.github.com,github_repo,,Java,2908,583,0
nanomsg,nanomsg,https://github.com/nanomsg/nanomsg.git,http://api.github.com,github_repo,,C,1642,600,0
ccv,liuliu,https://github.com/liuliu/ccv.git,http://api.github.com,github_repo,,C,2117,638,0
lwan,lpereira,https://github.com/lpereira/lwan.git,http://api.github.com,github_repo,,C,2636,654,0
powerline,Lokaltog,https://github.com/Lokaltog/powerline.git,http://api.github.com,github_repo,,Python,2819,658,0
powerline,powerline,https://github.com/powerline/powerline.git,http://api.github.com,github_repo,,Python,2819,658,0
portia,scrapinghub,https://github.com/scrapinghub/portia.git,http://api.github.com,github_repo,,Python,2690,668,0
gunicorn,benoitc,https://github.com/benoitc/gunicorn.git,http://api.github.com,github_repo,,Python,2783,693,0
ajenti,Ajenti,https://github.com/Ajenti/ajenti.git,http://api.github.com,github_repo,,Python,2603,714,0
requests,kennethreitz,https://github.com/kennethreitz/requests.git,http://api.github.com,github_repo,,Python,5923,717,0
ServiceStack,ServiceStack,https://github.com/ServiceStack/ServiceStack.git,http://api.github.com,github_repo,,C#,11023,749,0
mezzanine,stephenmcd,https://github.com/stephenmcd/mezzanine.git,http://api.github.com,github_repo,,Python,5203,754,0
tesseract,tesseract-ocr,https://github.com/tesseract-ocr/tesseract.git,http://api.github.com,github_repo,,C++,4457,803,0
SFML,LaurentGomila,https://github.com/LaurentGomila/SFML.git,http://api.github.com,github_repo,,C++,2219,825,0
peewee,coleifer,https://github.com/coleifer/peewee.git,http://api.github.com,github_repo,,Python,4191,833,0
zxing,zxing,https://github.com/zxing/zxing.git,http://api.github.com,github_repo,,Java,3521,847,0
glide,bumptech,https://github.com/bumptech/glide.git,http://api.github.com,github_repo,,Java,2445,873,0
Catch,philsquared,https://github.com/philsquared/Catch.git,http://api.github.com,github_repo,,C++,3110,888,0
taiga-back,taigaio,https://github.com/taigaio/taiga-back.git,http://api.github.com,github_repo,,Python,3793,907,0
okhttp,square,https://github.com/square/okhttp.git,http://api.github.com,github_repo,,Java,4391,967,0
sysdig,draios,https://github.com/draios/sysdig.git,http://api.github.com,github_repo,,C++,4297,979,0
zipline,quantopian,https://github.com/quantopian/zipline.git,http://api.github.com,github_repo,,Python,5998,1014,0
django-rest-framework,tomchristie,https://github.com/tomchristie/django-rest-framework.git,http://api.github.com,github_repo,,Python,8181,1090,0
mopidy,mopidy,https://github.com/mopidy/mopidy.git,http://api.github.com,github_repo,,Python,8156,1202,0
inbox,inboxapp,https://github.com/inboxapp/inbox.git,http://api.github.com,github_repo,,Python,4395,1228,0
tiled,bjorn,https://github.com/bjorn/tiled.git,http://api.github.com,github_repo,,C++,4481,1256,0
libsass,sass,https://github.com/sass/libsass.git,http://api.github.com,github_repo,,C++,4129,1259,0
pyston,dropbox,https://github.com/dropbox/pyston.git,http://api.github.com,github_repo,,Python,5000,1325,0
guava,google,https://github.com/google/guava.git,http://api.github.com,github_repo,,Java,5172,1348,0
vert.x,eclipse,https://github.com/eclipse/vert.x.git,http://api.github.com,github_repo,,Java,4225,1404,0
macvim,b4winckler,https://github.com/b4winckler/macvim.git,http://api.github.com,github_repo,,C,7374,1516,0
titan,thinkaurelius,https://github.com/thinkaurelius/titan.git,http://api.github.com,github_repo,,Java,4434,1563,0
redis,antirez,https://github.com/antirez/redis.git,http://api.github.com,github_repo,,C,8728,1609,0
