repo_name,repo_owner,git_url,api_base_url,source_type,access_token,lang,commits,defective,done
parboiled,sirthias,https://github.com/sirthias/parboiled,http://api.github.com,github_repo,,Java,729,210,0
open-event-organizer-android,fossasia,https://github.com/fossasia/open-event-organizer-android,http://api.github.com,github_repo,,Java,1049,211,0
ec2-plugin,jenkinsci,https://github.com/jenkinsci/ec2-plugin,http://api.github.com,github_repo,,Java,1103,211,0
jline2,jline,https://github.com/jline/jline2,http://api.github.com,github_repo,,Java,738,212,0
gwt-bootstrap,gwtbootstrap,https://github.com/gwtbootstrap/gwt-bootstrap,http://api.github.com,github_repo,,Java,983,212,0
waffle,Waffle,https://github.com/Waffle/waffle,http://api.github.com,github_repo,,Java,2714,212,0
metadata-extractor,drewnoakes,https://github.com/drewnoakes/metadata-extractor,http://api.github.com,github_repo,,Java,1197,214,0
android-async-http,android-async-http,https://github.com/android-async-http/android-async-http,http://api.github.com,github_repo,,Java,890,214,0
logbook,zalando,https://github.com/zalando/logbook,http://api.github.com,github_repo,,Java,1366,217,0
config,lightbend,https://github.com/lightbend/config,http://api.github.com,github_repo,,Java,994,219,0
jzmq,zeromq,https://github.com/zeromq/jzmq,http://api.github.com,github_repo,,Java,654,221,0
fest-assert-2.x,alexruiz,https://github.com/alexruiz/fest-assert-2.x,http://api.github.com,github_repo,,Java,511,223,0
spring-social-facebook,spring-projects,https://github.com/spring-projects/spring-social-facebook,http://api.github.com,github_repo,,Java,1301,223,0
jediterm,JetBrains,https://github.com/JetBrains/jediterm,http://api.github.com,github_repo,,Java,903,223,0
netty-socketio,mrniko,https://github.com/mrniko/netty-socketio,http://api.github.com,github_repo,,Java,828,224,0
pi4j,Pi4J,https://github.com/Pi4J/pi4j,http://api.github.com,github_repo,,Java,1029,225,0
lcm,lcm-proj,https://github.com/lcm-proj/lcm,http://api.github.com,github_repo,,Java,1166,226,0
jmeter-maven-plugin,jmeter-maven-plugin,https://github.com/jmeter-maven-plugin/jmeter-maven-plugin,http://api.github.com,github_repo,,Java,903,226,0
find-sec-bugs,find-sec-bugs,https://github.com/find-sec-bugs/find-sec-bugs,http://api.github.com,github_repo,,Java,1170,228,0
mongo-hadoop,mongodb,https://github.com/mongodb/mongo-hadoop,http://api.github.com,github_repo,,Java,1179,228,0
jackson-dataformat-xml,FasterXML,https://github.com/FasterXML/jackson-dataformat-xml,http://api.github.com,github_repo,,Java,1140,229,0
ice-demos,zeroc-ice,https://github.com/zeroc-ice/ice-demos,http://api.github.com,github_repo,,Java,1525,231,0
librec,guoguibing,https://github.com/guoguibing/librec,http://api.github.com,github_repo,,Java,1077,231,0
spring-cloud-function,spring-cloud,https://github.com/spring-cloud/spring-cloud-function,http://api.github.com,github_repo,,Java,839,232,0
jsonschema2pojo,joelittlejohn,https://github.com/joelittlejohn/jsonschema2pojo,http://api.github.com,github_repo,,Java,1083,232,0
elasticsearch-sql,NLPchina,https://github.com/NLPchina/elasticsearch-sql,http://api.github.com,github_repo,,Java,904,233,0
multi-model-server,awslabs,https://github.com/awslabs/multi-model-server,http://api.github.com,github_repo,,Java,1161,233,0
mapbox-android-demo,mapbox,https://github.com/mapbox/mapbox-android-demo,http://api.github.com,github_repo,,Java,900,234,0
deeplearning4j,eclipse,https://github.com/eclipse/deeplearning4j,http://api.github.com,github_repo,,Java,701,235,0
WebGoat-Legacy,WebGoat,https://github.com/WebGoat/WebGoat-Legacy,http://api.github.com,github_repo,,Java,878,236,0
cruise-control,linkedin,https://github.com/linkedin/cruise-control,http://api.github.com,github_repo,,Java,553,236,0
allure2,allure-framework,https://github.com/allure-framework/allure2,http://api.github.com,github_repo,,Java,623,237,0
transdroid,erickok,https://github.com/erickok/transdroid,http://api.github.com,github_repo,,Java,663,238,0
mjolnir,mjolnir-io,https://github.com/mjolnir-io/mjolnir.git,http://api.github.com,github_repo,,C,1501,239,0
mamute,caelum,https://github.com/caelum/mamute,http://api.github.com,github_repo,,Java,3661,239,0
libsodium,jedisct1,https://github.com/jedisct1/libsodium.git,http://api.github.com,github_repo,,C,3740,240,0
giraph,apache,https://github.com/apache/giraph,http://api.github.com,github_repo,,Java,1111,241,0
remote-desktop-clients,iiordanov,https://github.com/iiordanov/remote-desktop-clients,http://api.github.com,github_repo,,Java,796,242,0
astyanax,Netflix,https://github.com/Netflix/astyanax,http://api.github.com,github_repo,,Java,1010,242,0
javacpp,bytedeco,https://github.com/bytedeco/javacpp,http://api.github.com,github_repo,,Java,695,243,0
XChart,knowm,https://github.com/knowm/XChart,http://api.github.com,github_repo,,Java,1181,244,0
cucumber,cucumber,https://github.com/cucumber/cucumber,http://api.github.com,github_repo,,Java,3785,245,0
maps,react-native-mapbox-gl,https://github.com/react-native-mapbox-gl/maps,http://api.github.com,github_repo,,Java,1718,245,0
stripe-java,stripe,https://github.com/stripe/stripe-java,http://api.github.com,github_repo,,Java,1786,246,0
HoloEverywhere,Prototik,https://github.com/Prototik/HoloEverywhere,http://api.github.com,github_repo,,Java,798,247,0
RSyntaxTextArea,bobbylight,https://github.com/bobbylight/RSyntaxTextArea,http://api.github.com,github_repo,,Java,713,247,0
malmo,microsoft,https://github.com/microsoft/malmo,http://api.github.com,github_repo,,Java,1768,251,0
GCViewer,chewiebug,https://github.com/chewiebug/GCViewer,http://api.github.com,github_repo,,Java,741,251,0
micropython,micropython,https://github.com/micropython/micropython.git,http://api.github.com,github_repo,,C,10990,253,0
servicecomb-pack,apache,https://github.com/apache/servicecomb-pack,http://api.github.com,github_repo,,Java,1537,253,0
lucida,claritylab,https://github.com/claritylab/lucida,http://api.github.com,github_repo,,Java,2202,253,0
handlebars.java,jknack,https://github.com/jknack/handlebars.java,http://api.github.com,github_repo,,Java,916,254,0
Applozic-Android-SDK,AppLozic,https://github.com/AppLozic/Applozic-Android-SDK,http://api.github.com,github_repo,,Java,1947,255,0
analytics-android,segmentio,https://github.com/segmentio/analytics-android,http://api.github.com,github_repo,,Java,1492,255,0
stringtemplate4,antlr,https://github.com/antlr/stringtemplate4,http://api.github.com,github_repo,,Java,941,256,0
RxNetty,ReactiveX,https://github.com/ReactiveX/RxNetty,http://api.github.com,github_repo,,Java,927,257,0
ghprb-plugin,jenkinsci,https://github.com/jenkinsci/ghprb-plugin,http://api.github.com,github_repo,,Java,1263,258,0
xmemcached,killme2008,https://github.com/killme2008/xmemcached,http://api.github.com,github_repo,,Java,884,262,0
guacamole-client,apache,https://github.com/apache/guacamole-client,http://api.github.com,github_repo,,Java,5350,262,0
KernelAdiutor,Grarak,https://github.com/Grarak/KernelAdiutor,http://api.github.com,github_repo,,Java,1395,262,0
chat-sdk-android,chat-sdk,https://github.com/chat-sdk/chat-sdk-android,http://api.github.com,github_repo,,Java,666,263,0
slf4j,qos-ch,https://github.com/qos-ch/slf4j,http://api.github.com,github_repo,,Java,1669,263,0
Duke,larsga,https://github.com/larsga/Duke,http://api.github.com,github_repo,,Java,637,263,0
EhViewer,seven332,https://github.com/seven332/EhViewer,http://api.github.com,github_repo,,Java,2376,264,0
goclipse,GoClipse,https://github.com/GoClipse/goclipse,http://api.github.com,github_repo,,Java,2925,267,0
Jest,searchbox-io,https://github.com/searchbox-io/Jest,http://api.github.com,github_repo,,Java,1147,268,0
flume,apache,https://github.com/apache/flume,http://api.github.com,github_repo,,Java,1808,268,0
android-testdpc,googlesamples,https://github.com/googlesamples/android-testdpc,http://api.github.com,github_repo,,Java,952,270,0
ranger,apache,https://github.com/apache/ranger,http://api.github.com,github_repo,,Java,3155,271,0
cglib,cglib,https://github.com/cglib/cglib,http://api.github.com,github_repo,,Java,860,271,0
samourai-wallet-android,Samourai-Wallet,https://github.com/Samourai-Wallet/samourai-wallet-android,http://api.github.com,github_repo,,Java,2626,271,0
jbehave-core,jbehave,https://github.com/jbehave/jbehave-core,http://api.github.com,github_repo,,Java,2402,273,0
kite,kite-sdk,https://github.com/kite-sdk/kite,http://api.github.com,github_repo,,Java,2497,274,0
pushy,relayrides,https://github.com/relayrides/pushy,http://api.github.com,github_repo,,Java,1454,274,0
boon,boonproject,https://github.com/boonproject/boon,http://api.github.com,github_repo,,Java,962,274,0
spring-data-solr,spring-projects,https://github.com/spring-projects/spring-data-solr,http://api.github.com,github_repo,,Java,858,276,0
Images-to-PDF,Swati4star,https://github.com/Swati4star/Images-to-PDF,http://api.github.com,github_repo,,Java,598,276,0
javassist,jboss-javassist,https://github.com/jboss-javassist/javassist,http://api.github.com,github_repo,,Java,918,276,0
spock,spockframework,https://github.com/spockframework/spock,http://api.github.com,github_repo,,Java,2589,277,0
PageTurner,NightWhistler,https://github.com/NightWhistler/PageTurner,http://api.github.com,github_repo,,Java,1262,278,0
chatty,chatty,https://github.com/chatty/chatty,http://api.github.com,github_repo,,Java,661,278,0
aima-java,aimacode,https://github.com/aimacode/aima-java,http://api.github.com,github_repo,,Java,1517,279,0
univocity-parsers,uniVocity,https://github.com/uniVocity/univocity-parsers,http://api.github.com,github_repo,,Java,841,279,0
twilio-java,twilio,https://github.com/twilio/twilio-java,http://api.github.com,github_repo,,Java,1860,280,0
openScale,oliexdev,https://github.com/oliexdev/openScale,http://api.github.com,github_repo,,Java,1756,281,0
BlossomsPokemonGoManager,Wolfsblvt,https://github.com/Wolfsblvt/BlossomsPokemonGoManager,http://api.github.com,github_repo,,Java,712,283,0
brotli,google,https://github.com/google/brotli.git,http://api.github.com,github_repo,,C,986,284,0
ninja,ninjaframework,https://github.com/ninjaframework/ninja,http://api.github.com,github_repo,,Java,2093,284,0
interview,mission-peace,https://github.com/mission-peace/interview,http://api.github.com,github_repo,,Java,805,285,0
mosh,keithw,https://github.com/keithw/mosh.git,http://api.github.com,github_repo,,C++,1373,286,0
halo,halo-dev,https://github.com/halo-dev/halo,http://api.github.com,github_repo,,Java,1717,286,0
jbox2d,jbox2d,https://github.com/jbox2d/jbox2d,http://api.github.com,github_repo,,Java,742,287,0
jsprit,graphhopper,https://github.com/graphhopper/jsprit,http://api.github.com,github_repo,,Java,2061,289,0
focus-android,mozilla-mobile,https://github.com/mozilla-mobile/focus-android,http://api.github.com,github_repo,,Java,2590,290,0
spring-cloud-commons,spring-cloud,https://github.com/spring-cloud/spring-cloud-commons,http://api.github.com,github_repo,,Java,1123,291,0
proxygen,facebook,https://github.com/facebook/proxygen.git,http://api.github.com,github_repo,,C++,5419,292,0
spring-hateoas,spring-projects,https://github.com/spring-projects/spring-hateoas,http://api.github.com,github_repo,,Java,744,292,0
flinkx,DTStack,https://github.com/DTStack/flinkx,http://api.github.com,github_repo,,Java,1511,292,0
streamex,amaembo,https://github.com/amaembo/streamex,http://api.github.com,github_repo,,Java,1226,292,0
testcontainers-java,testcontainers,https://github.com/testcontainers/testcontainers-java,http://api.github.com,github_repo,,Java,1766,293,0
ghidra,NationalSecurityAgency,https://github.com/NationalSecurityAgency/ghidra,http://api.github.com,github_repo,,Java,2314,294,0
msgpack-java,msgpack,https://github.com/msgpack/msgpack-java,http://api.github.com,github_repo,,Java,1557,295,0
connectbot,connectbot,https://github.com/connectbot/connectbot,http://api.github.com,github_repo,,Java,1785,297,0
json-schema,everit-org,https://github.com/everit-org/json-schema,http://api.github.com,github_repo,,Java,986,297,0
shadowsocks-csharp,shadowsocks,https://github.com/shadowsocks/shadowsocks-csharp.git,http://api.github.com,github_repo,,C#,1326,298,0
msf4j,wso2,https://github.com/wso2/msf4j,http://api.github.com,github_repo,,Java,2425,298,0
spring-kafka,spring-projects,https://github.com/spring-projects/spring-kafka,http://api.github.com,github_repo,,Java,959,299,0
HiBench,Intel-bigdata,https://github.com/Intel-bigdata/HiBench,http://api.github.com,github_repo,,Java,1482,301,0
selendroid,selendroid,https://github.com/selendroid/selendroid,http://api.github.com,github_repo,,Java,1344,303,0
jenetics,jenetics,https://github.com/jenetics/jenetics,http://api.github.com,github_repo,,Java,10230,303,0
embulk,embulk,https://github.com/embulk/embulk,http://api.github.com,github_repo,,Java,2700,304,0
jbake,jbake-org,https://github.com/jbake-org/jbake,http://api.github.com,github_repo,,Java,931,305,0
gravitee-gateway,gravitee-io,https://github.com/gravitee-io/gravitee-gateway,http://api.github.com,github_repo,,Java,1393,307,0
jcodec,jcodec,https://github.com/jcodec/jcodec,http://api.github.com,github_repo,,Java,825,308,0
spring-social,spring-projects,https://github.com/spring-projects/spring-social,http://api.github.com,github_repo,,Java,1737,308,0
CameraView,natario1,https://github.com/natario1/CameraView,http://api.github.com,github_repo,,Java,575,311,0
cameraview,google,https://github.com/google/cameraview,http://api.github.com,github_repo,,Java,575,311,0
py4j,bartdag,https://github.com/bartdag/py4j,http://api.github.com,github_repo,,Java,736,311,0
schema-registry,confluentinc,https://github.com/confluentinc/schema-registry,http://api.github.com,github_repo,,Java,2457,312,0
download-manager,novoda,https://github.com/novoda/download-manager,http://api.github.com,github_repo,,Java,2825,314,0
glucosio-android,Glucosio,https://github.com/Glucosio/glucosio-android,http://api.github.com,github_repo,,Java,1166,314,0
AppiumTestDistribution,AppiumTestDistribution,https://github.com/AppiumTestDistribution/AppiumTestDistribution,http://api.github.com,github_repo,,Java,682,317,0
incubator-hudi,apache,https://github.com/apache/incubator-hudi,http://api.github.com,github_repo,,Java,805,318,0
SignalR,SignalR,https://github.com/SignalR/SignalR.git,http://api.github.com,github_repo,,C#,4683,319,0
XposedInstaller,rovo89,https://github.com/rovo89/XposedInstaller,http://api.github.com,github_repo,,Java,1048,319,0
spring-cloud-aws,spring-cloud,https://github.com/spring-cloud/spring-cloud-aws,http://api.github.com,github_repo,,Java,1459,320,0
opentasks,dmfs,https://github.com/dmfs/opentasks,http://api.github.com,github_repo,,Java,786,324,0
btrace,btraceio,https://github.com/btraceio/btrace,http://api.github.com,github_repo,,Java,1117,324,0
rtmp-rtsp-stream-client-java,pedroSG94,https://github.com/pedroSG94/rtmp-rtsp-stream-client-java,http://api.github.com,github_repo,,Java,660,325,0
spring-data-rest,spring-projects,https://github.com/spring-projects/spring-data-rest,http://api.github.com,github_repo,,Java,1220,325,0
PokeGOAPI-Java,Grover-c13,https://github.com/Grover-c13/PokeGOAPI-Java,http://api.github.com,github_repo,,Java,785,326,0
github-api,github-api,https://github.com/github-api/github-api,http://api.github.com,github_repo,,Java,1997,326,0
zookeeper,apache,https://github.com/apache/zookeeper,http://api.github.com,github_repo,,Java,2095,326,0
Book-Catalogue,eleybourn,https://github.com/eleybourn/Book-Catalogue,http://api.github.com,github_repo,,Java,1367,327,0
bookkeeper,apache,https://github.com/apache/bookkeeper,http://api.github.com,github_repo,,Java,2228,328,0
RedReader,QuantumBadger,https://github.com/QuantumBadger/RedReader,http://api.github.com,github_repo,,Java,1317,328,0
psi-probe,psi-probe,https://github.com/psi-probe/psi-probe,http://api.github.com,github_repo,,Java,2852,329,0
drill,apache,https://github.com/apache/drill,http://api.github.com,github_repo,,Java,3781,332,0
baasbox,baasbox,https://github.com/baasbox/baasbox,http://api.github.com,github_repo,,Java,1706,332,0
resty-gwt,resty-gwt,https://github.com/resty-gwt/resty-gwt,http://api.github.com,github_repo,,Java,900,333,0
wigle-wifi-wardriving,wiglenet,https://github.com/wiglenet/wigle-wifi-wardriving,http://api.github.com,github_repo,,Java,1740,334,0
